time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,7.27110339117,-3.03039717351,26.3055211489,6.22828452783,5.94683987662,0.0,5.68997263895,-2.22682620906,5.58840384733,-0.0105199378047,-0.138063729529,0.0,466.3330207571127,465.2255864691982,467.96210340649026,465.559663814192
4.379999999999995,7.61787616898,-3.16508023735,26.6399372911,6.22791391883,5.93841013773,0.0,5.86952160093,-2.26264610903,5.55824783762,0.00133797160587,-0.145859975639,0.0,454.4029594914076,453.7594228887428,453.4706136022055,454.42250986364246
4.439999999999993,7.97617132751,-3.30201822777,26.9742747319,6.22775133758,5.92962601385,0.0,6.07400691265,-2.30193056452,5.58534117204,-0.0123719869951,-0.147507538019,0.0,474.6311854470592,474.48610778538216,473.4314964293418,472.37521718756426
4.499999999999992,8.34543770093,-3.44110855749,27.3063510223,6.22657049732,5.92081489242,0.0,6.23534771194,-2.33449698281,5.48372786328,-0.041241425764,-0.14557372778,0.0,433.2563102669541,433.3981119896321,434.45171610417947,432.02350423898434
4.559999999999991,8.72564926222,-3.58235323541,27.635367363,6.2242228045,5.91206381257,0.0,6.43869369139,-2.37383851815,5.48258543793,-0.0352063244338,-0.146411717022,0.0,468.2161551168679,468.1322142134809,466.2216841903676,466.69242155493424
4.6199999999999894,9.11737736471,-3.72587909802,27.9622230569,6.22180443017,5.90307568299,0.0,6.61930542077,-2.41052628747,5.41216390245,-0.05320128304,-0.157620771069,0.0,447.78130804529013,446.84717625750653,446.11461859910236,444.6414679104171
4.679999999999988,9.51894493653,-3.87147934102,28.2820775358,6.21855892171,5.89387499403,0.0,6.76680295433,-2.44304963741,5.24980749334,-0.0559343910388,-0.145939906116,0.0,414.05784275616014,415.06039660266504,415.5711705513995,415.32928272459424
4.739999999999987,9.93051182783,-4.01924518917,28.5947597698,6.21517389818,5.88498372512,0.0,6.95244163637,-2.48272702186,5.17247210455,-0.0573998931528,-0.153105663937,0.0,444.8906559113372,444.2827139072287,445.12782797299417,445.0056836519984
4.799999999999986,10.3543796473,-4.16961908352,28.9052846947,6.21213897838,5.87653381511,0.0,7.17667578658,-2.52997025532,5.1772746174,-0.0395928908249,-0.123574709704,0.0,471.73271367345365,473.9904138837636,473.06975720695186,474.4377781030635
4.859999999999984,10.7899361938,-4.32257348371,29.2117544691,6.20970311787,5.86973828418,0.0,7.34215907686,-2.56870599314,5.03843996426,-0.0426864367911,-0.0980656299318,0.0,425.06187478828457,427.23062703007923,427.0356575141254,426.77067019031693
4.919999999999983,11.2372743694,-4.47819589172,29.5139976358,6.20673166569,5.86402895252,0.0,7.56900086112,-2.61891086226,5.03546026818,-0.0689350057841,-0.0898956551538,0.0,471.48202883631524,472.1058513802318,475.09872636262486,473.0797606625696
4.979999999999982,11.6988419968,-4.63699248598,29.8173283496,6.20230342213,5.85834526219,0.0,7.81631917624,-2.67463886685,5.07434142889,-0.0859477001567,-0.106752800279,0.0,489.22887164908485,487.9648694253744,488.65599102859454,487.3819360994538
5.0399999999999805,12.172825098,-4.79877726319,30.1175237868,6.19706999921,5.85188811376,0.0,7.98330686688,-2.71856031652,4.93219196377,-0.0899043990005,-0.109409083324,0.0,429.8569797300664,429.62112660274295,430.32311941074954,429.9813520723129
